empirical_id,country,question,sex,education,class,occupation,political_ident,empirical,model,thinking,match,valid,raw_response,backend,model_name,temperature,timestamp
89629,Uruguay,Q130,man,higher education,upper middle class,service worker,center-left,Let anyone come who wants to,Let people come as long as there are jobs available,"As a center‑left person, I believe in welcoming people but I also care about job availability and the wellbeing of workers. I would support letting foreigners work if there are jobs for them, rather than having no limits or a blanket ban. I would not choose strict limits or prohibition, and I’m not fully convinced about allowing anyone to come without regard for labor market needs.",False,True,"{""thinking"":""As a center‑left person, I believe in welcoming people but I also care about job availability and the wellbeing of workers. I would support letting foreigners work if there are jobs for them, rather than having no limits or a blanket ban. I would not choose strict limits or prohibition, and I’m not fully convinced about allowing anyone to come without regard for labor market needs."",""Q130"":""Let people come as long as there are jobs available""}",ollama,gpt-oss:20B,1.0,2026-05-17T00:08:42.746280
89630,Uruguay,Q130,woman,higher education,working class,higher administrative,far-left,Let anyone come who wants to,Let anyone come who wants to,"I would let anyone come who wants to because I'm far-left and believe in solidarity and the right of people to seek work anywhere. I would not limit them only if jobs are available, as that creates unfair barriers. I would not place strict limits on the number of foreigners, as that contradicts my values of inclusivity and anti-discrimination. I would not prohibit people from coming entirely, since that denies them opportunity and human dignity.",True,True,"{""thinking"":""I would let anyone come who wants to because I'm far-left and believe in solidarity and the right of people to seek work anywhere. I would not limit them only if jobs are available, as that creates unfair barriers. I would not place strict limits on the number of foreigners, as that contradicts my values of inclusivity and anti-discrimination. I would not prohibit people from coming entirely, since that denies them opportunity and human dignity."",""Q130"":""Let anyone come who wants to""}",ollama,gpt-oss:20B,1.0,2026-05-17T00:08:46.062663
89632,Uruguay,Q130,woman,higher education,lower middle class,professional or technical worker,center-left,Let anyone come who wants to,Let people come as long as there are jobs available,"I would allow foreigners to come only when our economy can accommodate them. That means jobs should exist for them. I’m not against people coming at all, but I’d prefer a regulated approach that protects local workers. I don’t think unlimited entry is right, and I certainly don’t want a total ban.",False,True,"{""thinking"":""I would allow foreigners to come only when our economy can accommodate them. That means jobs should exist for them. I’m not against people coming at all, but I’d prefer a regulated approach that protects local workers. I don’t think unlimited entry is right, and I certainly don’t want a total ban."",""Q130"":""Let people come as long as there are jobs available""}",ollama,gpt-oss:20B,1.0,2026-05-17T00:08:48.359079
89635,Uruguay,Q130,woman,higher education,working class,professional or technical worker,center-left,Let anyone come who wants to,Let people come as long as there are jobs available,"I value open borders and solidarity, but I also worry about job competition for local workers. I would support allowing foreigners to work only if there are enough jobs to absorb them. That balances inclusivity with economic stability.",False,True,"{
  ""thinking"": ""I value open borders and solidarity, but I also worry about job competition for local workers. I would support allowing foreigners to work only if there are enough jobs to absorb them. That balances inclusivity with economic stability."",
  ""Q130"": ""Let people come as long as there are jobs available""
}",ollama,gpt-oss:20B,1.0,2026-05-17T00:08:51.702594
89636,Uruguay,Q130,woman,higher education,upper middle class,professional or technical worker,center-left,Let anyone come who wants to,Let people come as long as there are jobs available,"As a center‑left professional in Uruguay, I generally support immigration but think it should be balanced with economic realities. Allowing anyone to come without restrictions seems too open and could strain resources, while strict limits feel unduly restrictive. Prohibiting all immigrants is too extreme. The best middle ground is to let foreigners come only when jobs are available, ensuring the economy benefits from new workers without overwhelming the system.",False,True,"{""thinking"":""As a center‑left professional in Uruguay, I generally support immigration but think it should be balanced with economic realities. Allowing anyone to come without restrictions seems too open and could strain resources, while strict limits feel unduly restrictive. Prohibiting all immigrants is too extreme. The best middle ground is to let foreigners come only when jobs are available, ensuring the economy benefits from new workers without overwhelming the system."",""Q130"":""Let people come as long as there are jobs available""}",ollama,gpt-oss:20B,1.0,2026-05-17T00:08:54.664256
89639,Uruguay,Q130,woman,secondary education,working class,unskilled worker,far-left,Let people come as long as there are jobs available,Let anyone come who wants to,"As a far‑left working‑class woman, I see all workers as comrades, so I would oppose any restriction that blocks people who want to work. I would not support strict limits or outright bans. The conditional job‑availability option feels like a middle ground, but it still limits solidarity. Therefore, I would choose the open‑border position: let anyone come who wants to.",False,True,"{
  ""thinking"": ""As a far‑left working‑class woman, I see all workers as comrades, so I would oppose any restriction that blocks people who want to work. I would not support strict limits or outright bans. The conditional job‑availability option feels like a middle ground, but it still limits solidarity. Therefore, I would choose the open‑border position: let anyone come who wants to."",
  ""Q130"": ""Let anyone come who wants to""
}",ollama,gpt-oss:20B,1.0,2026-05-17T00:09:01.738423
89641,Uruguay,Q130,woman,secondary education,lower middle class,semi-skilled worker,far-left,Place strict limits on the number of foreigners who can come here,Let anyone come who wants to,"I see immigration as a human right and a source of solidarity. I would let anyone come who wants to, because borders should not be a barrier to seeking a better life, and we can create jobs to support newcomers. Limiting or prohibiting would go against my far‑left values of openness and equality.",False,True,"{
  ""thinking"": ""I see immigration as a human right and a source of solidarity. I would let anyone come who wants to, because borders should not be a barrier to seeking a better life, and we can create jobs to support newcomers. Limiting or prohibiting would go against my far‑left values of openness and equality."",
  ""Q130"": ""Let anyone come who wants to""
}",ollama,gpt-oss:20B,1.0,2026-05-17T00:09:04.589916
89643,Uruguay,Q130,woman,secondary education,lower middle class,clerical worker,far-left,Let people come as long as there are jobs available,Let anyone come who wants to,"I would say let anyone come who wants to, because I believe in solidarity, human rights and anti-discrimination; I think we should welcome people from all over. I would not limit them by jobs or numbers, nor prohibit them, because that would be exclusionary and unjust.",False,True,"{
  ""thinking"": ""I would say let anyone come who wants to, because I believe in solidarity, human rights and anti-discrimination; I think we should welcome people from all over. I would not limit them by jobs or numbers, nor prohibit them, because that would be exclusionary and unjust."",
  ""Q130"": ""Let anyone come who wants to""
}",ollama,gpt-oss:20B,1.0,2026-05-17T00:09:07.898841
89644,Uruguay,Q130,woman,secondary education,lower middle class,unskilled worker,far-left,Let people come as long as there are jobs available,Let anyone come who wants to,"I would support open immigration because I believe in solidarity and human rights, especially as a far-left person. I would not want to restrict entry based on job availability or impose strict limits, nor would I want a total ban.",False,True,"{""thinking"":""I would support open immigration because I believe in solidarity and human rights, especially as a far-left person. I would not want to restrict entry based on job availability or impose strict limits, nor would I want a total ban."",""Q130"":""Let anyone come who wants to""}",ollama,gpt-oss:20B,1.0,2026-05-17T00:09:12.043022
89645,Uruguay,Q130,woman,higher education,lower middle class,service worker,center-right,Let people come as long as there are jobs available,Let people come as long as there are jobs available,"I think opening the country to anyone would hurt local workers; I’m concerned about job competition and social cohesion, so that option isn’t right for me. Allowing people to come only when there are jobs would keep employment opportunities for us, which fits a center‑right perspective that balances openness with economic security. Strict limits feel too hard on people and could be seen as xenophobic, which I’m not comfortable with. Prohibiting all foreigners is too extreme and against the idea of being open when it’s safe. So I would choose the middle ground of letting people come as long as there are jobs available.",True,True,"{""thinking"":""I think opening the country to anyone would hurt local workers; I’m concerned about job competition and social cohesion, so that option isn’t right for me. Allowing people to come only when there are jobs would keep employment opportunities for us, which fits a center‑right perspective that balances openness with economic security. Strict limits feel too hard on people and could be seen as xenophobic, which I’m not comfortable with. Prohibiting all foreigners is too extreme and against the idea of being open when it’s safe. So I would choose the middle ground of letting people come as long as there are jobs available."",""Q130"":""Let people come as long as there are jobs available""}",ollama,gpt-oss:20B,1.0,2026-05-17T00:09:16.220183
89646,Uruguay,Q130,woman,secondary education,working class,clerical worker,center,Let people come as long as there are jobs available,Let people come as long as there are jobs available,"I would reject unrestricted entry because it could crowd out workers like me, I would also reject outright bans as too extreme. Strict limits feel like an unnecessary barrier. I prefer to allow migration only when there are jobs to fill, so it benefits everyone.",True,True,"{""thinking"":""I would reject unrestricted entry because it could crowd out workers like me, I would also reject outright bans as too extreme. Strict limits feel like an unnecessary barrier. I prefer to allow migration only when there are jobs to fill, so it benefits everyone."" ,""Q130"":""Let people come as long as there are jobs available""}",ollama,gpt-oss:20B,1.0,2026-05-17T00:09:19.539730
89647,Uruguay,Q130,woman,secondary education,lower middle class,skilled worker,center,Let anyone come who wants to,Let people come as long as there are jobs available,"I’m a skilled worker in Uruguay, so I care about jobs for locals and fair competition. I don’t think everyone should just be allowed in regardless of need, nor do I support total bans. I would prefer a system that lets foreigners come only when there’s a genuine job vacancy so we don’t crowd out local workers.",False,True,"{""thinking"":""I’m a skilled worker in Uruguay, so I care about jobs for locals and fair competition. I don’t think everyone should just be allowed in regardless of need, nor do I support total bans. I would prefer a system that lets foreigners come only when there’s a genuine job vacancy so we don’t crowd out local workers."",""Q130"":""Let people come as long as there are jobs available""}",ollama,gpt-oss:20B,1.0,2026-05-17T00:09:21.970779
89649,Uruguay,Q130,woman,secondary education,lower middle class,farm proprietor or manager,far-left,Let anyone come who wants to,Let anyone come who wants to,"Option 1: Let anyone come who wants to – I believe in solidarity and equal rights for all workers, so I would support open immigration. Option 2: Let people come as long as there are jobs available – I worry this could still exclude many who need work and undermine workers’ solidarity. Option 3: Place strict limits on the number of foreigners – that would limit the labor needed on farms and contradict my egalitarian values. Option 4: Prohibit people coming here from other countries – this would be too extreme and contrary to my leftist principles. Therefore I would choose Option 1.",True,True,"{""thinking"":""Option 1: Let anyone come who wants to – I believe in solidarity and equal rights for all workers, so I would support open immigration. Option 2: Let people come as long as there are jobs available – I worry this could still exclude many who need work and undermine workers’ solidarity. Option 3: Place strict limits on the number of foreigners – that would limit the labor needed on farms and contradict my egalitarian values. Option 4: Prohibit people coming here from other countries – this would be too extreme and contrary to my leftist principles. Therefore I would choose Option 1."",""Q130"":""Let anyone come who wants to""}",ollama,gpt-oss:20B,1.0,2026-05-17T00:09:25.870260
89650,Uruguay,Q130,woman,postgraduate education,working class,professional or technical worker,center-left,Let people come as long as there are jobs available,Let people come as long as there are jobs available,"I would not support unrestricted immigration because that could flood the job market, but I also would not want to impose heavy limits or bans. I prefer that foreigners come only when there are jobs available, which ensures employment for local workers while allowing useful foreign labor. This is a balanced, center‑left stance.",True,True,"{""thinking"":""I would not support unrestricted immigration because that could flood the job market, but I also would not want to impose heavy limits or bans. I prefer that foreigners come only when there are jobs available, which ensures employment for local workers while allowing useful foreign labor. This is a balanced, center‑left stance."",""Q130"":""Let people come as long as there are jobs available""}",ollama,gpt-oss:20B,1.0,2026-05-17T00:09:28.428480
89651,Uruguay,Q130,woman,higher education,lower middle class,professional or technical worker,far-left,Let anyone come who wants to,Let anyone come who wants to,"I would say we should not restrict or limit immigration. As a far‑left person, I value solidarity and openness. It is unjust to bar people just because they are foreigners, and I see no reason to require jobs first. The best policy is to let anyone come who wants to.",True,True,"{""thinking"":""I would say we should not restrict or limit immigration. As a far‑left person, I value solidarity and openness. It is unjust to bar people just because they are foreigners, and I see no reason to require jobs first. The best policy is to let anyone come who wants to."",""Q130"":""Let anyone come who wants to""}",ollama,gpt-oss:20B,1.0,2026-05-17T00:09:31.149316
89652,Uruguay,Q130,woman,higher education,lower middle class,professional or technical worker,center-left,Let people come as long as there are jobs available,Let people come as long as there are jobs available,"I would prefer a balanced approach that supports skilled immigration while protecting local job opportunities. Allowing anyone to come unconditionally could risk job competition and strain public resources. Strict limits feel too restrictive and counter to progressive values. A total ban is extreme and unjust. Thus, the best fit is to allow foreigners to work only if there are jobs available.",True,True,"{
  ""thinking"": ""I would prefer a balanced approach that supports skilled immigration while protecting local job opportunities. Allowing anyone to come unconditionally could risk job competition and strain public resources. Strict limits feel too restrictive and counter to progressive values. A total ban is extreme and unjust. Thus, the best fit is to allow foreigners to work only if there are jobs available."",
  ""Q130"": ""Let people come as long as there are jobs available""
}",ollama,gpt-oss:20B,1.0,2026-05-17T00:09:34.804435
89653,Uruguay,Q130,woman,higher education,lower middle class,professional or technical worker,center-left,Let anyone come who wants to,Let people come as long as there are jobs available,"I would support allowing foreigners to come for work, but I also care about protecting jobs for people like me. So I think the government should let people come only if there are jobs available. I don’t think everyone should be allowed in regardless of job demand, and I’m not in favor of strict limits or a complete ban.",False,True,"{""thinking"":""I would support allowing foreigners to come for work, but I also care about protecting jobs for people like me. So I think the government should let people come only if there are jobs available. I don’t think everyone should be allowed in regardless of job demand, and I’m not in favor of strict limits or a complete ban."",""Q130"":""Let people come as long as there are jobs available""}",ollama,gpt-oss:20B,1.0,2026-05-17T00:09:37.023393
89654,Uruguay,Q130,woman,higher education,lower class,unskilled worker,center-left,Let people come as long as there are jobs available,Let people come as long as there are jobs available,"I am a low‑income worker in Uruguay. I see the need for jobs and believe that people who can fill vacancies help the economy. I am not a strong anti‑immigrant, but I care about protecting job opportunities for people like me. So I would support allowing people to come if there are jobs available.",True,True,"{""thinking"":""I am a low‑income worker in Uruguay. I see the need for jobs and believe that people who can fill vacancies help the economy. I am not a strong anti‑immigrant, but I care about protecting job opportunities for people like me. So I would support allowing people to come if there are jobs available."",""Q130"":""Let people come as long as there are jobs available""}",ollama,gpt-oss:20B,1.0,2026-05-17T00:09:38.479924
89655,Uruguay,Q130,woman,postgraduate education,upper middle class,professional or technical worker,center,Let anyone come who wants to,Let people come as long as there are jobs available,"I value fair opportunities for all, but I also care about the labor market and my own profession. I don't think we should open the country to anyone, but I also don't believe in hard borders. Letting people come only when there are jobs seems the best balance. The other options are too extreme for my moderate stance.",False,True,"{
  ""thinking"": ""I value fair opportunities for all, but I also care about the labor market and my own profession. I don't think we should open the country to anyone, but I also don't believe in hard borders. Letting people come only when there are jobs seems the best balance. The other options are too extreme for my moderate stance."",
  ""Q130"": ""Let people come as long as there are jobs available""
}",ollama,gpt-oss:20B,1.0,2026-05-17T00:09:40.746081
89657,Uruguay,Q130,woman,higher education,lower middle class,professional or technical worker,center-left,Let anyone come who wants to,Let people come as long as there are jobs available,"I believe the government should allow foreigners to come if they can contribute to the economy, especially in jobs that are in demand. Completely open or completely closed policies seem extreme. Allowing people only when jobs exist balances economic growth and job security for locals. Therefore I would support the option that lets people come as long as there are jobs available.",False,True,"{
  ""thinking"": ""I believe the government should allow foreigners to come if they can contribute to the economy, especially in jobs that are in demand. Completely open or completely closed policies seem extreme. Allowing people only when jobs exist balances economic growth and job security for locals. Therefore I would support the option that lets people come as long as there are jobs available."",
  ""Q130"": ""Let people come as long as there are jobs available""
}",ollama,gpt-oss:20B,1.0,2026-05-17T00:09:43.049836
89658,Uruguay,Q130,woman,higher education,upper middle class,professional or technical worker,center-left,Let anyone come who wants to,Let people come as long as there are jobs available,"As a center‑left, professional Uruguayan, I value openness but also care about job security for locals. I wouldn’t support unrestricted entry without regard for employment capacity. I also don’t think strict limits are needed, nor would I prohibit all foreign workers. The most balanced stance is to allow newcomers only when jobs are available.",False,True,"{""thinking"":""As a center‑left, professional Uruguayan, I value openness but also care about job security for locals. I wouldn’t support unrestricted entry without regard for employment capacity. I also don’t think strict limits are needed, nor would I prohibit all foreign workers. The most balanced stance is to allow newcomers only when jobs are available."",""Q130"":""Let people come as long as there are jobs available""}",ollama,gpt-oss:20B,1.0,2026-05-17T00:09:45.779356
89659,Uruguay,Q130,woman,higher education,upper middle class,professional or technical worker,center-left,Let anyone come who wants to,Let people come as long as there are jobs available,"I would be open to immigration, but I think it should be managed. Letting anyone come who wants to could overload public services, so I wouldn’t choose that. Allowing people to come as long as there are jobs available lets the economy grow while protecting our labor market, which aligns with my center‑left values. Strict limits feel too harsh and could hurt our competitiveness, so I’d avoid that. Prohibiting people from coming entirely is too extreme and contradicts my beliefs in openness and opportunity. Therefore, I prefer the job‑based approach.",False,True,"{""thinking"":""I would be open to immigration, but I think it should be managed. Letting anyone come who wants to could overload public services, so I wouldn’t choose that. Allowing people to come as long as there are jobs available lets the economy grow while protecting our labor market, which aligns with my center‑left values. Strict limits feel too harsh and could hurt our competitiveness, so I’d avoid that. Prohibiting people from coming entirely is too extreme and contradicts my beliefs in openness and opportunity. Therefore, I prefer the job‑based approach."",""Q130"":""Let people come as long as there are jobs available""}",ollama,gpt-oss:20B,1.0,2026-05-17T00:09:50.421688
89660,Uruguay,Q130,woman,higher education,lower middle class,professional or technical worker,far-left,Let anyone come who wants to,Let anyone come who wants to,"I value solidarity, human rights and anti-discrimination, so I would support open immigration. I don't believe that the government should restrict based on jobs, nor impose strict limits or outright bans. Therefore I choose to let anyone come who wants to.",True,True,"{""thinking"":""I value solidarity, human rights and anti-discrimination, so I would support open immigration. I don't believe that the government should restrict based on jobs, nor impose strict limits or outright bans. Therefore I choose to let anyone come who wants to."",""Q130"":""Let anyone come who wants to""}",ollama,gpt-oss:20B,1.0,2026-05-17T00:09:54.885542
89661,Uruguay,Q130,woman,secondary education,working class,clerical worker,far-left,Let people come as long as there are jobs available,Let anyone come who wants to,"I would let anyone come who wants to, because as a far-left person I see migration as a human right and a source of cultural enrichment. I would not limit them to job availability, since workers need to have the right to find any work they can. I would not place strict limits, as that would discriminate. I would not prohibit them entirely, because that denies them basic freedoms.",False,True,"{
  ""thinking"": ""I would let anyone come who wants to, because as a far-left person I see migration as a human right and a source of cultural enrichment. I would not limit them to job availability, since workers need to have the right to find any work they can. I would not place strict limits, as that would discriminate. I would not prohibit them entirely, because that denies them basic freedoms."",
  ""Q130"": ""Let anyone come who wants to""
}",ollama,gpt-oss:20B,1.0,2026-05-17T00:09:57.173943
89662,Uruguay,Q130,woman,secondary education,lower middle class,skilled worker,far-left,Let people come as long as there are jobs available,Let anyone come who wants to,"Option 1: Let anyone come who wants to. I believe in solidarity and equal opportunity; open borders help workers find jobs, foster cultural exchange, and reduce inequality. Option 2: Let people come as long as there are jobs available. This could still allow a lot of immigration and would be more restrictive than my view; I’d prefer no artificial limits. Option 3: Place strict limits on the number of foreigners who can come here. This feels exclusionary and goes against the principles of equality and anti-privilege that I hold. Option 4: Prohibit people coming here from other countries. This is too extreme and would create unjust barriers to those seeking a better life. The most consistent with my values is option 1.",False,True,"{""thinking"":""Option 1: Let anyone come who wants to. I believe in solidarity and equal opportunity; open borders help workers find jobs, foster cultural exchange, and reduce inequality. Option 2: Let people come as long as there are jobs available. This could still allow a lot of immigration and would be more restrictive than my view; I’d prefer no artificial limits. Option 3: Place strict limits on the number of foreigners who can come here. This feels exclusionary and goes against the principles of equality and anti-privilege that I hold. Option 4: Prohibit people coming here from other countries. This is too extreme and would create unjust barriers to those seeking a better life. The most consistent with my values is option 1."",""Q130"":""Let anyone come who wants to""}",ollama,gpt-oss:20B,1.0,2026-05-17T00:10:00.682464
89664,Uruguay,Q130,woman,secondary education,lower middle class,farm worker,center-left,Let people come as long as there are jobs available,Let people come as long as there are jobs available,"As a farm worker in Uruguay who cares about job security for my family and community, I think it is reasonable for the government to allow foreign workers only when there are actual job openings. I am not in favor of unrestricted immigration because it could lead to unemployment for locals. I also don't want very strict limits that would cut off the labor supply needed for my own work. Prohibiting all foreign workers would harm the economy and create shortages in sectors like agriculture. Therefore, I support letting people come as long as there are jobs available.",True,True,"{""thinking"":""As a farm worker in Uruguay who cares about job security for my family and community, I think it is reasonable for the government to allow foreign workers only when there are actual job openings. I am not in favor of unrestricted immigration because it could lead to unemployment for locals. I also don't want very strict limits that would cut off the labor supply needed for my own work. Prohibiting all foreign workers would harm the economy and create shortages in sectors like agriculture. Therefore, I support letting people come as long as there are jobs available."",""Q130"":""Let people come as long as there are jobs available""}",ollama,gpt-oss:20B,1.0,2026-05-17T00:10:04.339053
89665,Uruguay,Q130,woman,secondary education,lower middle class,service worker,far-left,Place strict limits on the number of foreigners who can come here,Let anyone come who wants to,"Let anyone come who wants to – I believe in solidarity and workers’ rights across borders; restrictions would hurt migrants who need work and hurt solidarity among the working class. Allowing anyone to come promotes equality and shared struggle, which aligns with my far‑left values. The other options impose unnecessary limits or job‑based quotas that are not consistent with my ideology.",False,True,"{""thinking"":""Let anyone come who wants to – I believe in solidarity and workers’ rights across borders; restrictions would hurt migrants who need work and hurt solidarity among the working class. Allowing anyone to come promotes equality and shared struggle, which aligns with my far‑left values. The other options impose unnecessary limits or job‑based quotas that are not consistent with my ideology."",""Q130"":""Let anyone come who wants to""}",ollama,gpt-oss:20B,1.0,2026-05-17T00:10:06.711861
89667,Uruguay,Q130,woman,low education,lower class,professional or technical worker,center-right,Place strict limits on the number of foreigners who can come here,Let people come as long as there are jobs available,"I want to protect local jobs, especially in my own sector. If foreigners come only when there are open positions, it balances help for the economy with job security for us. So I would support the job‑based policy rather than open or strict limits or a total ban.",False,True,"{
  ""thinking"": ""I want to protect local jobs, especially in my own sector. If foreigners come only when there are open positions, it balances help for the economy with job security for us. So I would support the job‑based policy rather than open or strict limits or a total ban."",
  ""Q130"": ""Let people come as long as there are jobs available""
}",ollama,gpt-oss:20B,1.0,2026-05-17T00:10:09.910747
89668,Uruguay,Q130,woman,higher education,lower middle class,semi-skilled worker,far-left,Place strict limits on the number of foreigners who can come here,Let anyone come who wants to,"As a far‑left, lower‑middle‑class woman in Uruguay, I value solidarity, anti‑elitism, and human rights. I see open borders as a way to support migrants and fight inequality, so I would let anyone come who wants to. I do not want restrictions based on job availability or quotas, nor do I support banning immigrants altogether.",False,True,"{""thinking"":""As a far‑left, lower‑middle‑class woman in Uruguay, I value solidarity, anti‑elitism, and human rights. I see open borders as a way to support migrants and fight inequality, so I would let anyone come who wants to. I do not want restrictions based on job availability or quotas, nor do I support banning immigrants altogether."",""Q130"":""Let anyone come who wants to""}",ollama,gpt-oss:20B,1.0,2026-05-17T00:10:12.679883
89670,Uruguay,Q130,woman,higher education,working class,clerical worker,far-left,Let people come as long as there are jobs available,Let anyone come who wants to,"I would lean toward maximum openness. As a far‑left worker, I see immigration as a labor right and solidarity. I would not restrict entry by job markets or quotas. Therefore I choose the most open option.",False,True,"{""thinking"":""I would lean toward maximum openness. As a far‑left worker, I see immigration as a labor right and solidarity. I would not restrict entry by job markets or quotas. Therefore I choose the most open option."",""Q130"":""Let anyone come who wants to""}",ollama,gpt-oss:20B,1.0,2026-05-17T00:10:15.088560
89671,Uruguay,Q130,woman,higher education,lower middle class,professional or technical worker,center-left,Let anyone come who wants to,Let people come as long as there are jobs available,"As a center‑left professional in Uruguay, I value economic growth and social equity. I see immigration as a tool that can fill labor shortages, but it should not crowd out local workers. Therefore I would support letting people come only if there are jobs available. I don’t believe in unrestricted entry or blanket bans.",False,True,"{""thinking"":""As a center‑left professional in Uruguay, I value economic growth and social equity. I see immigration as a tool that can fill labor shortages, but it should not crowd out local workers. Therefore I would support letting people come only if there are jobs available. I don’t believe in unrestricted entry or blanket bans."",""Q130"":""Let people come as long as there are jobs available""}",ollama,gpt-oss:20B,1.0,2026-05-17T00:10:17.560631
89672,Uruguay,Q130,woman,secondary education,lower middle class,unskilled worker,center-left,Let anyone come who wants to,Let people come as long as there are jobs available,"I would not support opening the borders to everyone without any check, because I worry about job competition for people like me. I would also avoid imposing the toughest restrictions or a total ban, as that would hurt the economy and my own chances for growth. The best middle‑ground is to allow migrants when there are jobs available, ensuring there is work for locals and newcomers alike.",False,True,"{
  ""thinking"": ""I would not support opening the borders to everyone without any check, because I worry about job competition for people like me. I would also avoid imposing the toughest restrictions or a total ban, as that would hurt the economy and my own chances for growth. The best middle‑ground is to allow migrants when there are jobs available, ensuring there is work for locals and newcomers alike."",
  ""Q130"": ""Let people come as long as there are jobs available""
}",ollama,gpt-oss:20B,1.0,2026-05-17T00:10:20.137486
89673,Uruguay,Q130,woman,secondary education,lower middle class,higher administrative,center-left,Place strict limits on the number of foreigners who can come here,Let people come as long as there are jobs available,"I think about each choice. Let anyone come who wants to would overload the system and risk crowding out locals. Let people come as long as there are jobs available balances openness with protecting employment for Uruguayan workers, which fits my center‑left view. Place strict limits feels too hard on human rights and could hurt our economy. Prohibit people coming entirely is too extreme. I lean toward allowing work only when jobs are available.",False,True,"{
  ""thinking"": ""I think about each choice. Let anyone come who wants to would overload the system and risk crowding out locals. Let people come as long as there are jobs available balances openness with protecting employment for Uruguayan workers, which fits my center‑left view. Place strict limits feels too hard on human rights and could hurt our economy. Prohibit people coming entirely is too extreme. I lean toward allowing work only when jobs are available."",
  ""Q130"": ""Let people come as long as there are jobs available""
}",ollama,gpt-oss:20B,1.0,2026-05-17T00:10:23.798639
89674,Uruguay,Q130,woman,secondary education,working class,skilled worker,far-left,Let people come as long as there are jobs available,Let anyone come who wants to,"I believe in the fundamental right of all people to move freely for work, especially as a far‑left, working‑class perspective that values solidarity across borders. I would let anyone come who wants to, as restricting movement only serves to uphold exploitation and hierarchies that I oppose.",False,True,"{
  ""thinking"": ""I believe in the fundamental right of all people to move freely for work, especially as a far‑left, working‑class perspective that values solidarity across borders. I would let anyone come who wants to, as restricting movement only serves to uphold exploitation and hierarchies that I oppose."",
  ""Q130"": ""Let anyone come who wants to""
}",ollama,gpt-oss:20B,1.0,2026-05-17T00:10:26.404653
89676,Uruguay,Q130,woman,higher education,lower middle class,skilled worker,far-left,Let people come as long as there are jobs available,Let anyone come who wants to,"I believe people should be free to move and work wherever they need, so I would choose the most open stance.",False,True,"{""thinking"":""I believe people should be free to move and work wherever they need, so I would choose the most open stance."",""Q130"":""Let anyone come who wants to""}",ollama,gpt-oss:20B,1.0,2026-05-17T00:10:28.224560
89677,Uruguay,Q130,woman,secondary education,working class,semi-skilled worker,center,Let people come as long as there are jobs available,Let people come as long as there are jobs available,"Let anyone come who wants to: too open, could flood job market and strain resources. Let people come as long as there are jobs available: balanced, ensures employment opportunities for locals and new workers. Place strict limits on the number of foreigners: too restrictive, might hurt economy and human rights. Prohibit people coming: extreme and exclusionary.",True,True,"{""thinking"":""Let anyone come who wants to: too open, could flood job market and strain resources. Let people come as long as there are jobs available: balanced, ensures employment opportunities for locals and new workers. Place strict limits on the number of foreigners: too restrictive, might hurt economy and human rights. Prohibit people coming: extreme and exclusionary."",""Q130"":""Let people come as long as there are jobs available""}",ollama,gpt-oss:20B,1.0,2026-05-17T00:10:31.185290
89678,Uruguay,Q130,woman,secondary education,working class,professional or technical worker,far-left,Let anyone come who wants to,Let anyone come who wants to,"Let anyone come who wants to: I see this as solidarity and support for workers everywhere, so I would favor it. Let people come as long as there are jobs available: I think job availability should not dictate who can enter; workers have rights regardless of the economy. Place strict limits on the number of foreigners who can come here: I oppose restrictions that harm workers. Prohibit people coming here from other countries: I would not support an outright ban. Therefore, I lean toward letting anyone come who wants to.",True,True,"{
  ""thinking"": ""Let anyone come who wants to: I see this as solidarity and support for workers everywhere, so I would favor it. Let people come as long as there are jobs available: I think job availability should not dictate who can enter; workers have rights regardless of the economy. Place strict limits on the number of foreigners who can come here: I oppose restrictions that harm workers. Prohibit people coming here from other countries: I would not support an outright ban. Therefore, I lean toward letting anyone come who wants to."",
  ""Q130"": ""Let anyone come who wants to""
}",ollama,gpt-oss:20B,1.0,2026-05-17T00:10:35.735839
89679,Uruguay,Q130,woman,secondary education,lower middle class,clerical worker,far-right,Let people come as long as there are jobs available,Place strict limits on the number of foreigners who can come here,I would not let anyone come who wants to because they could compete for jobs and dilute our culture. I would not simply let people come only if there are jobs available because I want more control. I would place strict limits on the number of foreigners who can come here to protect jobs and our national identity. I would not prohibit people from coming entirely because that is too extreme.,False,True,"{""thinking"":""I would not let anyone come who wants to because they could compete for jobs and dilute our culture. I would not simply let people come only if there are jobs available because I want more control. I would place strict limits on the number of foreigners who can come here to protect jobs and our national identity. I would not prohibit people from coming entirely because that is too extreme."",""Q130"":""Place strict limits on the number of foreigners who can come here""}",ollama,gpt-oss:20B,1.0,2026-05-17T00:10:39.546647
